ID,Week,Rank,Team ID,Region ID,Score,Year,Team,Conference,Conference ID,Division,Region,Season,Event
337,6,37,70,7,189.285,1998,Towson,EAGL,21,1,SE,Regular,AA
338,6,38,20,2,189.221,1998,Denver,Ind.,8,1,MW,Regular,AA
339,6,39,23,7,189.067,1998,George Washington,Atlantic 10,1,1,SE,Regular,AA
340,6,40,42,1,188.825,1998,Missouri,Big 12,2,1,C,Regular,AA
341,6,41,65,2,188.538,1998,Southern Utah,Ind.,8,1,MW,Regular,AA
342,6,42,74,1,187.975,1998,UIC,Ind.,8,1,C,Regular,AA
343,6,43,16,8,187.875,1998,California,Pac-10,15,1,W,Regular,AA
344,6,44,69,2,187.5,1998,Texas Woman's,Ind.,8,2,MW,Regular,AA
345,6,45,27,1,187.246,1998,Illinois State,Ind.,8,1,C,Regular,AA
346,6,46,21,1,187.21,1998,Eastern 10higan,MAC,9,1,C,Regular,AA
347,6,47,60,1,186.855,1998,S.E. Missouri,Ind.,8,1,C,Regular,AA
348,6,48,8,1,186.84,1998,Ball State,MAC,9,1,C,Regular,AA
349,6,49,57,5,186.688,1998,Rhode Island,Atlantic 10,1,1,NE,Regular,AA
350,6,50,10,5,186.355,1998,Bowling Green,MAC,9,1,NE,Regular,AA
351,6,51,63,8,186.2,1998,Seattle Pacific,Ind.,8,2,W,Regular,AA
352,6,52,59,5,185.836,1998,Rutgers,EAGL,21,1,NE,Regular,AA
353,6,53,15,8,185.735,1998,Cal State-Fullerton,Big West,4,1,W,Regular,AA
354,6,54,87,1,184.8,1998,Western 10higan,MAC,9,1,C,Regular,AA
355,6,55,1,2,184.725,1998,Air Force,Ind.,8,1,MW,Regular,AA
356,6,56,54,5,184.479,1998,Pennsylvania,ECAC,5,1,NE,Regular,AA
357,6,57,72,8,184.3,1998,UC Santa Barbara,Big West,4,1,W,Regular,AA
358,6,58,56,7,184.03,1998,Radford,Ind.,8,1,SE,Regular,AA
359,6,59,88,7,182.894,1998,William & Mary,ECAC,5,1,SE,Regular,AA
360,6,60,71,8,182.696,1998,UC Davis,Ind.,8,1,W,Regular,AA
361,6,61,32,7,182.61,1998,James Madison,ECAC,5,1,SE,Regular,AA
362,6,62,92,5,182.588,1998,Yale,ECAC,5,1,NE,Regular,AA
363,6,63,62,8,182.525,1998,San Jose State,Ind.,8,1,W,Regular,AA
364,6,64,83,5,182.517,1998,Vermont,ECAC,5,1,NE,Regular,AA
365,6,65,61,8,181.605,1998,Sacramento State,Ind.,8,1,W,Regular,AA
366,6,66,64,5,181.379,1998,Southern Conn.,ECAC,5,2,NE,Regular,AA
367,6,67,18,5,178.575,1998,Cornell,ECAC,5,1,NE,Regular,AA
368,6,68,3,8,178.48,1998,Alaska,Ind.,8,2,W,Regular,AA
369,6,69,13,5,177.154,1998,Brown,ECAC,5,1,NE,Regular,AA
370,6,70,90,1,175.596,1998,Winona State,Ind.,8,2,C,Regular,AA
371,6,71,11,5,174.821,1998,Bridgeport,ECAC,5,2,NE,Regular,AA
372,6,72,17,1,173.5,1998,Centenary College,Ind.,8,1,C,Regular,AA
373,6,73,85,5,173.093,1998,West Chester,Ind.,8,2,NE,Regular,AA
374,6,74,48,5,172.933,1998,Northeastern,ECAC,5,1,NE,Regular,AA
375,6,75,43,5,166.796,1998,MIT,ECAC,5,3,NE,Regular,AA
376,7,1,24,7,196.625,1998,Georgia,SEC,17,1,SE,Regular,AA
377,7,2,76,2,195.333,1998,Utah,Ind.,8,1,MW,Regular,AA
378,7,3,2,1,195.036,1998,Alabama,SEC,17,1,C,Regular,AA
379,7,4,22,7,194.56,1998,Florida,SEC,17,1,SE,Regular,AA
380,7,5,73,8,194.217,1998,UCLA,Pac-10,15,1,W,Regular,AA
381,7,6,39,1,193.6,1998,10higan,Big Ten,3,1,C,Regular,AA
382,7,7,86,7,193.414,1998,West Virginia,EAGL,21,1,SE,Regular,AA
383,7,8,34,7,193.329,1998,Kentucky,SEC,17,1,SE,Regular,AA
384,7,9,14,2,193.1,1998,BYU,Ind.,8,1,MW,Regular,AA
385,7,10,5,2,193.082,1998,Arizona State,Pac-10,15,1,MW,Regular,AA
386,7,11,41,1,192.984,1998,Minnesota,Big Ten,3,1,C,Regular,AA
387,7,12,53,5,192.968,1998,Penn State,Big Ten,3,1,NE,Regular,AA
388,7,13,84,8,192.958,1998,Washington,Pac-10,15,1,W,Regular,AA
389,7,14,36,1,192.917,1998,LSU,SEC,17,1,C,Regular,AA
390,7,15,67,8,192.858,1998,Stanford,Pac-10,15,1,W,Regular,AA
391,7,16,52,8,192.821,1998,Oregon State,Pac-10,15,1,W,Regular,AA
392,7,17,40,1,192.647,1998,10higan State,Big Ten,3,1,C,Regular,AA
393,7,18,28,1,192.475,1998,Illinois-Champaign,Big Ten,3,1,C,Regular,AA
394,7,19,94,2,192.429,1998,Utah State,Big West,4,1,MW,Regular,AA
395,7,20,30,1,192.021,1998,Iowa State,Big 12,2,1,C,Regular,AA
396,7,21,50,5,192.021,1998,Ohio State,Big Ten,3,1,NE,Regular,AA
397,7,22,44,2,191.935,1998,Nebraska,Big 12,2,1,MW,Regular,AA
398,7,23,47,7,191.683,1998,North Carolina State,EAGL,21,1,SE,Regular,AA
399,7,24,38,5,191.57,1998,Massachusetts,Atlantic 10,1,1,NE,Regular,AA
400,7,25,4,2,191.554,1998,Arizona,Pac-10,15,1,MW,Regular,AA
401,7,26,93,1,191.292,1998,Central 10higan,MAC,9,1,C,Regular,AA
402,7,27,45,5,191.138,1998,New Hampshire,EAGL,21,1,NE,Regular,AA
403,7,28,33,5,191.071,1998,Kent State,MAC,9,1,NE,Regular,AA
404,7,29,9,8,190.984,1998,Boise State,Big West,4,1,W,Regular,AA
405,7,30,51,2,190.932,1998,Oklahoma,Big 12,2,1,MW,Regular,AA
406,7,31,7,1,190.842,1998,Auburn,SEC,17,1,C,Regular,AA
407,7,32,29,1,190.115,1998,Iowa,Big Ten,3,1,C,Regular,AA
408,7,33,46,7,190.039,1998,North Carolina,EAGL,21,1,SE,Regular,AA
409,7,34,20,2,189.854,1998,Denver,Ind.,8,1,MW,Regular,AA
410,7,35,70,7,189.771,1998,Towson,EAGL,21,1,SE,Regular,AA
411,7,36,37,7,189.725,1998,Maryland,EAGL,21,1,SE,Regular,AA
412,7,37,49,1,189.711,1998,Northern Illinois,MAC,9,1,C,Regular,AA
413,7,38,65,2,189.594,1998,Southern Utah,Ind.,8,1,MW,Regular,AA
414,7,39,55,5,189.442,1998,Pittsburgh,EAGL,21,1,NE,Regular,AA
415,7,40,42,1,189.397,1998,Missouri,Big 12,2,1,C,Regular,AA
416,7,41,23,7,189.25,1998,George Washington,Atlantic 10,1,1,SE,Regular,AA
417,7,42,74,1,188.989,1998,UIC,Ind.,8,1,C,Regular,AA
418,7,43,16,8,188.342,1998,California,Pac-10,15,1,W,Regular,AA
419,7,44,69,2,187.975,1998,Texas Woman's,Ind.,8,2,MW,Regular,AA
420,7,45,27,1,187.689,1998,Illinois State,Ind.,8,1,C,Regular,AA
421,7,46,21,1,187.571,1998,Eastern 10higan,MAC,9,1,C,Regular,AA
422,7,47,60,1,187.554,1998,S.E. Missouri,Ind.,8,1,C,Regular,AA
423,7,48,10,5,187.282,1998,Bowling Green,MAC,9,1,NE,Regular,AA
424,7,49,57,5,186.971,1998,Rhode Island,Atlantic 10,1,1,NE,Regular,AA
425,7,50,8,1,186.84,1998,Ball State,MAC,9,1,C,Regular,AA
426,7,51,15,8,186.325,1998,Cal State-Fullerton,Big West,4,1,W,Regular,AA
427,7,52,59,5,186.256,1998,Rutgers,EAGL,21,1,NE,Regular,AA
428,7,53,63,8,186.092,1998,Seattle Pacific,Ind.,8,2,W,Regular,AA
429,7,54,87,1,185.704,1998,Western 10higan,MAC,9,1,C,Regular,AA
430,7,55,1,2,184.95,1998,Air Force,Ind.,8,1,MW,Regular,AA
431,7,56,54,5,184.829,1998,Pennsylvania,ECAC,5,1,NE,Regular,AA
432,7,57,72,8,184.3,1998,UC Santa Barbara,Big West,4,1,W,Regular,AA
433,7,58,56,7,183.904,1998,Radford,Ind.,8,1,SE,Regular,AA
434,7,59,88,7,183.36,1998,William & Mary,ECAC,5,1,SE,Regular,AA
435,7,60,62,8,183.075,1998,San Jose State,Ind.,8,1,W,Regular,AA
436,7,61,83,5,183.009,1998,Vermont,ECAC,5,1,NE,Regular,AA
437,7,62,92,5,182.936,1998,Yale,ECAC,5,1,NE,Regular,AA
438,7,63,32,7,182.721,1998,James Madison,ECAC,5,1,SE,Regular,AA
439,7,64,71,8,182.696,1998,UC Davis,Ind.,8,1,W,Regular,AA
440,7,65,61,8,182.621,1998,Sacramento State,Ind.,8,1,W,Regular,AA
441,7,66,64,5,181.868,1998,Southern Conn.,ECAC,5,2,NE,Regular,AA
442,7,67,18,5,178.575,1998,Cornell,ECAC,5,1,NE,Regular,AA
443,7,68,3,8,178.48,1998,Alaska,Ind.,8,2,W,Regular,AA
444,7,69,13,5,177.154,1998,Brown,ECAC,5,1,NE,Regular,AA
445,7,70,11,5,176.161,1998,Bridgeport,ECAC,5,2,NE,Regular,AA
446,7,71,90,1,176.132,1998,Winona State,Ind.,8,2,C,Regular,AA
447,7,72,17,1,175.167,1998,Centenary College,Ind.,8,1,C,Regular,AA
448,7,73,85,5,174.119,1998,West Chester,Ind.,8,2,NE,Regular,AA
449,7,74,48,5,174.097,1998,Northeastern,ECAC,5,1,NE,Regular,AA
450,7,75,43,5,168.381,1998,MIT,ECAC,5,3,NE,Regular,AA
451,8,1,24,7,196.661,1998,Georgia,SEC,17,1,SE,Regular,AA
452,8,2,2,1,195.128,1998,Alabama,SEC,17,1,C,Regular,AA
453,8,3,76,2,195.454,1998,Utah,Ind.,8,1,MW,Regular,AA
454,8,4,39,1,193.931,1998,10higan,Big Ten,3,1,C,Regular,AA
455,8,5,22,7,194.904,1998,Florida,SEC,17,1,SE,Regular,AA
456,8,6,73,8,194.246,1998,UCLA,Pac-10,15,1,W,Regular,AA
457,8,7,36,1,193.075,1998,LSU,SEC,17,1,C,Regular,AA
458,8,8,5,2,193.319,1998,Arizona State,Pac-10,15,1,MW,Regular,AA
459,8,9,14,2,193.354,1998,BYU,Ind.,8,1,MW,Regular,AA
460,8,10,86,7,193.353,1998,West Virginia,EAGL,21,1,SE,Regular,AA
461,8,11,53,5,193.313,1998,Penn State,Big Ten,3,1,NE,Regular,AA
462,8,12,84,8,193.379,1998,Washington,Pac-10,15,1,W,Regular,AA
463,8,13,41,1,193.111,1998,Minnesota,Big Ten,3,1,C,Regular,AA
464,8,14,52,8,193.114,1998,Oregon State,Pac-10,15,1,W,Regular,AA
465,8,15,40,1,192.719,1998,10higan State,Big Ten,3,1,C,Regular,AA
466,8,16,34,7,193.189,1998,Kentucky,SEC,17,1,SE,Regular,AA
467,8,17,28,1,192.703,1998,Illinois-Champaign,Big Ten,3,1,C,Regular,AA
468,8,18,67,8,192.954,1998,Stanford,Pac-10,15,1,W,Regular,AA
469,8,19,94,2,192.444,1998,Utah State,Big West,4,1,MW,Regular,AA
470,8,20,30,1,192.407,1998,Iowa State,Big 12,2,1,C,Regular,AA
471,8,21,9,8,191.406,1998,Boise State,Big West,4,1,W,Regular,AA
472,8,22,50,5,191.584,1998,Ohio State,Big Ten,3,1,NE,Regular,AA
473,8,23,47,7,191.932,1998,North Carolina State,EAGL,21,1,SE,Regular,AA
474,8,24,4,2,191.971,1998,Arizona,Pac-10,15,1,MW,Regular,AA
475,8,25,20,2,190.316,1998,Denver,Ind.,8,1,MW,Regular,AA
476,8,26,44,2,192.171,1998,Nebraska,Big 12,2,1,MW,Regular,AA
477,8,27,51,2,191.113,1998,Oklahoma,Big 12,2,1,MW,Regular,AA
478,8,28,45,5,191.092,1998,New Hampshire,EAGL,21,1,NE,Regular,AA
479,8,29,93,1,191.418,1998,Central 10higan,MAC,9,1,C,Regular,AA
480,8,30,38,5,191.608,1998,Massachusetts,Atlantic 10,1,1,NE,Regular,AA
481,8,31,29,1,190.304,1998,Iowa,Big Ten,3,1,C,Regular,AA
482,8,32,33,5,191.05,1998,Kent State,MAC,9,1,NE,Regular,AA
483,8,33,37,7,189.936,1998,Maryland,EAGL,21,1,SE,Regular,AA
484,8,34,70,7,190.068,1998,Towson,EAGL,21,1,SE,Regular,AA
485,8,35,7,1,191.029,1998,Auburn,SEC,17,1,C,Regular,AA
486,8,36,74,1,189.222,1998,UIC,Ind.,8,1,C,Regular,AA
487,8,37,65,2,190.596,1998,Southern Utah,Ind.,8,1,MW,Regular,AA
488,8,38,46,7,190.141,1998,North Carolina,EAGL,21,1,SE,Regular,AA
489,8,39,23,7,189.8,1998,George Washington,Atlantic 10,1,1,SE,Regular,AA
490,8,40,42,1,189.614,1998,Missouri,Big 12,2,1,C,Regular,AA
491,8,41,49,1,189.525,1998,Northern Illinois,MAC,9,1,C,Regular,AA
492,8,42,27,1,188.191,1998,Illinois State,Ind.,8,1,C,Regular,AA
493,8,43,60,1,188.236,1998,S.E. Missouri,Ind.,8,1,C,Regular,AA
494,8,44,55,5,189.211,1998,Pittsburgh,EAGL,21,1,NE,Regular,AA
495,8,45,16,8,188.6,1998,California,Pac-10,15,1,W,Regular,AA
496,8,46,21,1,187.841,1998,Eastern 10higan,MAC,9,1,C,Regular,AA
497,8,47,57,5,187.359,1998,Rhode Island,Atlantic 10,1,1,NE,Regular,AA
498,8,48,10,5,187.522,1998,Bowling Green,MAC,9,1,NE,Regular,AA
499,8,49,69,2,187.975,1998,Texas Woman's,Ind.,8,2,MW,Regular,AA
500,8,50,59,5,186.114,1998,Rutgers,EAGL,21,1,NE,Regular,AA
501,8,51,15,8,186.779,1998,Cal State-Fullerton,Big West,4,1,W,Regular,AA
502,8,52,8,1,187.221,1998,Ball State,MAC,9,1,C,Regular,AA
503,8,53,63,8,186.664,1998,Seattle Pacific,Ind.,8,2,W,Regular,AA
504,8,54,54,5,185.144,1998,Pennsylvania,ECAC,5,1,NE,Regular,AA
505,8,55,87,1,185.736,1998,Western 10higan,MAC,9,1,C,Regular,AA
506,8,56,83,5,183.594,1998,Vermont,ECAC,5,1,NE,Regular,AA
507,8,57,71,8,183.866,1998,UC Davis,Ind.,8,1,W,Regular,AA
508,8,58,1,2,185.056,1998,Air Force,Ind.,8,1,MW,Regular,AA
509,8,59,56,7,184.561,1998,Radford,Ind.,8,1,SE,Regular,AA
510,8,60,72,8,184.439,1998,UC Santa Barbara,Big West,4,1,W,Regular,AA
511,8,61,92,5,182.956,1998,Yale,ECAC,5,1,NE,Regular,AA
512,8,62,88,7,184.146,1998,William & Mary,ECAC,5,1,SE,Regular,AA
513,8,63,62,8,183.075,1998,San Jose State,Ind.,8,1,W,Regular,AA
514,8,64,32,7,183.071,1998,James Madison,ECAC,5,1,SE,Regular,AA
515,8,65,61,8,182.621,1998,Sacramento State,Ind.,8,1,W,Regular,AA
516,8,66,64,5,181.868,1998,Southern Conn.,ECAC,5,2,NE,Regular,AA
517,8,67,3,8,179.033,1998,Alaska,Ind.,8,2,W,Regular,AA
518,8,68,18,5,179.163,1998,Cornell,ECAC,5,1,NE,Regular,AA
519,8,69,11,5,176.988,1998,Bridgeport,ECAC,5,2,NE,Regular,AA
520,8,70,13,5,177.781,1998,Brown,ECAC,5,1,NE,Regular,AA
521,8,71,90,1,176.132,1998,Winona State,Ind.,8,2,C,Regular,AA
522,8,72,17,1,175.313,1998,Centenary College,Ind.,8,1,C,Regular,AA
523,8,73,85,5,174.119,1998,West Chester,Ind.,8,2,NE,Regular,AA
524,8,74,48,5,174.097,1998,Northeastern,ECAC,5,1,NE,Regular,AA
525,8,75,43,5,168.825,1998,MIT,ECAC,5,3,NE,Regular,AA
526,9,1,24,7,196.675,1998,Georgia,SEC,17,1,SE,Regular,AA
527,9,2,39,1,194.333,1998,10higan,Big Ten,3,1,C,Regular,AA
528,9,3,2,1,195.222,1998,Alabama,SEC,17,1,C,Regular,AA
529,9,4,22,7,195.154,1998,Florida,SEC,17,1,SE,Regular,AA
530,9,5,76,2,195.306,1998,Utah,Ind.,8,1,MW,Regular,AA
531,9,6,36,1,193.375,1998,LSU,SEC,17,1,C,Regular,AA
532,9,7,84,8,193.717,1998,Washington,Pac-10,15,1,W,Regular,AA
533,9,8,73,8,194.278,1998,UCLA,Pac-10,15,1,W,Regular,AA
534,9,9,5,2,193.603,1998,Arizona State,Pac-10,15,1,MW,Regular,AA
535,9,10,14,2,193.557,1998,BYU,Ind.,8,1,MW,Regular,AA
536,9,11,52,8,193.406,1998,Oregon State,Pac-10,15,1,W,Regular,AA
537,9,12,9,8,191.998,1998,Boise State,Big West,4,1,W,Regular,AA
538,9,13,30,1,192.85,1998,Iowa State,Big 12,2,1,C,Regular,AA
539,9,14,53,5,193.408,1998,Penn State,Big Ten,3,1,NE,Regular,AA
540,9,15,40,1,192.968,1998,10higan State,Big Ten,3,1,C,Regular,AA
541,9,16,86,7,193.047,1998,West Virginia,EAGL,21,1,SE,Regular,AA
542,9,17,41,1,193.183,1998,Minnesota,Big Ten,3,1,C,Regular,AA
543,9,18,28,1,192.844,1998,Illinois-Champaign,Big Ten,3,1,C,Regular,AA
544,9,19,67,8,193.278,1998,Stanford,Pac-10,15,1,W,Regular,AA
545,9,20,50,5,191.917,1998,Ohio State,Big Ten,3,1,NE,Regular,AA
546,9,21,34,7,192.388,1998,Kentucky,SEC,17,1,SE,Regular,AA
547,9,22,4,2,192.344,1998,Arizona,Pac-10,15,1,MW,Regular,AA
548,9,23,47,7,192.372,1998,North Carolina State,EAGL,21,1,SE,Regular,AA
549,9,24,44,2,192.521,1998,Nebraska,Big 12,2,1,MW,Regular,AA
550,9,25,94,2,192.285,1998,Utah State,Big West,4,1,MW,Regular,AA
551,9,26,45,5,191.34,1998,New Hampshire,EAGL,21,1,NE,Regular,AA
552,9,27,93,1,191.591,1998,Central 10higan,MAC,9,1,C,Regular,AA
553,9,28,51,2,191.236,1998,Oklahoma,Big 12,2,1,MW,Regular,AA
554,9,29,20,2,190.316,1998,Denver,Ind.,8,1,MW,Regular,AA
555,9,30,7,1,191.489,1998,Auburn,SEC,17,1,C,Regular,AA
556,9,31,29,1,190.753,1998,Iowa,Big Ten,3,1,C,Regular,AA
557,9,32,70,7,190.594,1998,Towson,EAGL,21,1,SE,Regular,AA
558,9,33,42,1,189.89,1998,Missouri,Big 12,2,1,C,Regular,AA
559,9,34,38,5,191.35,1998,Massachusetts,Atlantic 10,1,1,NE,Regular,AA
560,9,35,33,5,191.119,1998,Kent State,MAC,9,1,NE,Regular,AA
561,9,36,37,7,190.15,1998,Maryland,EAGL,21,1,SE,Regular,AA
562,9,37,49,1,189.794,1998,Northern Illinois,MAC,9,1,C,Regular,AA
563,9,38,74,1,189.506,1998,UIC,Ind.,8,1,C,Regular,AA
564,9,39,65,2,190.447,1998,Southern Utah,Ind.,8,1,MW,Regular,AA
565,9,40,46,7,189.939,1998,North Carolina,EAGL,21,1,SE,Regular,AA
566,9,41,60,1,188.859,1998,S.E. Missouri,Ind.,8,1,C,Regular,AA
567,9,42,23,7,189.63,1998,George Washington,Atlantic 10,1,1,SE,Regular,AA
568,9,43,55,5,189.369,1998,Pittsburgh,EAGL,21,1,NE,Regular,AA
569,9,44,27,1,188.081,1998,Illinois State,Ind.,8,1,C,Regular,AA
570,9,45,16,8,188.716,1998,California,Pac-10,15,1,W,Regular,AA
571,9,46,57,5,187.556,1998,Rhode Island,Atlantic 10,1,1,NE,Regular,AA
572,9,47,21,1,187.844,1998,Eastern 10higan,MAC,9,1,C,Regular,AA
573,9,48,69,2,188.603,1998,Texas Woman's,Ind.,8,2,MW,Regular,AA
574,9,49,10,5,187.044,1998,Bowling Green,MAC,9,1,NE,Regular,AA
575,9,50,59,5,186.17,1998,Rutgers,EAGL,21,1,NE,Regular,AA
576,9,51,15,8,186.694,1998,Cal State-Fullerton,Big West,4,1,W,Regular,AA
577,9,52,87,1,186.359,1998,Western 10higan,MAC,9,1,C,Regular,AA
578,9,53,8,1,186.807,1998,Ball State,MAC,9,1,C,Regular,AA
579,9,54,71,8,184.269,1998,UC Davis,Ind.,8,1,W,Regular,AA
580,9,55,63,8,186.534,1998,Seattle Pacific,Ind.,8,2,W,Regular,AA
581,9,56,54,5,185.236,1998,Pennsylvania,ECAC,5,1,NE,Regular,AA
582,9,57,83,5,183.594,1998,Vermont,ECAC,5,1,NE,Regular,AA
583,9,58,72,8,184.697,1998,UC Santa Barbara,Big West,4,1,W,Regular,AA
584,9,59,1,2,184.913,1998,Air Force,Ind.,8,1,MW,Regular,AA
585,9,60,92,5,183.367,1998,Yale,ECAC,5,1,NE,Regular,AA
586,9,61,56,7,184.561,1998,Radford,Ind.,8,1,SE,Regular,AA
587,9,62,61,8,183.447,1998,Sacramento State,Ind.,8,1,W,Regular,AA
588,9,63,88,7,184.039,1998,William & Mary,ECAC,5,1,SE,Regular,AA
589,9,64,32,7,183.3,1998,James Madison,ECAC,5,1,SE,Regular,AA
590,9,65,62,8,182.931,1998,San Jose State,Ind.,8,1,W,Regular,AA
591,9,66,64,5,181.868,1998,Southern Conn.,ECAC,5,2,NE,Regular,AA
592,9,67,3,8,180.046,1998,Alaska,Ind.,8,2,W,Regular,AA
593,9,68,18,5,179.729,1998,Cornell,ECAC,5,1,NE,Regular,AA
594,9,69,11,5,176.928,1998,Bridgeport,ECAC,5,2,NE,Regular,AA
595,9,70,13,5,177.781,1998,Brown,ECAC,5,1,NE,Regular,AA
596,9,71,90,1,177.481,1998,Winona State,Ind.,8,2,C,Regular,AA
597,9,72,17,1,175.756,1998,Centenary College,Ind.,8,1,C,Regular,AA
598,9,73,85,5,174.175,1998,West Chester,Ind.,8,2,NE,Regular,AA
599,9,74,48,5,174.097,1998,Northeastern,ECAC,5,1,NE,Regular,AA
600,9,75,43,5,168.691,1998,MIT,ECAC,5,3,NE,Regular,AA
601,10,1,24,7,196.675,1998,Georgia,SEC,17,1,SE,Regular,AA
602,10,2,39,1,194.655,1998,10higan,Big Ten,3,1,C,Regular,AA
603,10,3,2,1,195.395,1998,Alabama,SEC,17,1,C,Regular,AA
604,10,4,76,2,195.369,1998,Utah,Ind.,8,1,MW,Regular,AA
605,10,5,22,7,195.159,1998,Florida,SEC,17,1,SE,Regular,AA
606,10,6,86,7,193.552,1998,West Virginia,EAGL,21,1,SE,Regular,AA
607,10,7,84,8,193.933,1998,Washington,Pac-10,15,1,W,Regular,AA
608,10,8,36,1,193.606,1998,LSU,SEC,17,1,C,Regular,AA
609,10,9,5,2,193.848,1998,Arizona State,Pac-10,15,1,MW,Regular,AA
610,10,10,40,1,193.331,1998,10higan State,Big Ten,3,1,C,Regular,AA
611,10,11,73,8,194.278,1998,UCLA,Pac-10,15,1,W,Regular,AA
612,10,12,14,2,193.669,1998,BYU,Ind.,8,1,MW,Regular,AA
613,10,13,30,1,193.15,1998,Iowa State,Big 12,2,1,C,Regular,AA
614,10,14,53,5,193.48,1998,Penn State,Big Ten,3,1,NE,Regular,AA
615,10,15,52,8,192.818,1998,Oregon State,Pac-10,15,1,W,Regular,AA
616,10,16,9,8,192.06,1998,Boise State,Big West,4,1,W,Regular,AA
617,10,17,44,2,192.906,1998,Nebraska,Big 12,2,1,MW,Regular,AA
618,10,18,41,1,193.298,1998,Minnesota,Big Ten,3,1,C,Regular,AA
619,10,19,67,8,193.483,1998,Stanford,Pac-10,15,1,W,Regular,AA
620,10,20,28,1,193.02,1998,Illinois-Champaign,Big Ten,3,1,C,Regular,AA
621,10,21,4,2,192.461,1998,Arizona,Pac-10,15,1,MW,Regular,AA
622,10,22,47,7,192.608,1998,North Carolina State,EAGL,21,1,SE,Regular,AA
623,10,23,50,5,191.933,1998,Ohio State,Big Ten,3,1,NE,Regular,AA
624,10,24,34,7,192.388,1998,Kentucky,SEC,17,1,SE,Regular,AA
625,10,25,94,2,192.395,1998,Utah State,Big West,4,1,MW,Regular,AA
626,10,26,20,2,190.661,1998,Denver,Ind.,8,1,MW,Regular,AA
627,10,27,45,5,191.609,1998,New Hampshire,EAGL,21,1,NE,Regular,AA
628,10,28,29,1,191.393,1998,Iowa,Big Ten,3,1,C,Regular,AA
629,10,29,51,2,191.508,1998,Oklahoma,Big 12,2,1,MW,Regular,AA
630,10,30,93,1,191.95,1998,Central 10higan,MAC,9,1,C,Regular,AA
631,10,31,7,1,191.613,1998,Auburn,SEC,17,1,C,Regular,AA
632,10,32,42,1,190.2,1998,Missouri,Big 12,2,1,C,Regular,AA
633,10,33,38,5,191.534,1998,Massachusetts,Atlantic 10,1,1,NE,Regular,AA
634,10,34,23,7,190.127,1998,George Washington,Atlantic 10,1,1,SE,Regular,AA
635,10,35,70,7,190.642,1998,Towson,EAGL,21,1,SE,Regular,AA
636,10,36,74,1,190.039,1998,UIC,Ind.,8,1,C,Regular,AA
637,10,37,69,2,189.575,1998,Texas Woman's,Ind.,8,2,MW,Regular,AA
638,10,38,49,1,190.08,1998,Northern Illinois,MAC,9,1,C,Regular,AA
639,10,39,37,7,190.452,1998,Maryland,EAGL,21,1,SE,Regular,AA
640,10,40,65,2,190.797,1998,Southern Utah,Ind.,8,1,MW,Regular,AA
641,10,41,60,1,189.211,1998,S.E. Missouri,Ind.,8,1,C,Regular,AA
642,10,42,33,5,191.05,1998,Kent State,MAC,9,1,NE,Regular,AA
643,10,43,46,7,189.768,1998,North Carolina,EAGL,21,1,SE,Regular,AA
644,10,44,27,1,188.586,1998,Illinois State,Ind.,8,1,C,Regular,AA
645,10,45,55,5,189.789,1998,Pittsburgh,EAGL,21,1,NE,Regular,AA
646,10,46,16,8,188.622,1998,California,Pac-10,15,1,W,Regular,AA
647,10,47,21,1,187.91,1998,Eastern 10higan,MAC,9,1,C,Regular,AA
648,10,48,57,5,187.53,1998,Rhode Island,Atlantic 10,1,1,NE,Regular,AA
649,10,49,59,5,186.548,1998,Rutgers,EAGL,21,1,NE,Regular,AA
650,10,50,87,1,186.797,1998,Western 10higan,MAC,9,1,C,Regular,AA
651,10,51,71,8,185.27,1998,UC Davis,Ind.,8,1,W,Regular,AA
652,10,52,8,1,187.339,1998,Ball State,MAC,9,1,C,Regular,AA
653,10,53,10,5,187.044,1998,Bowling Green,MAC,9,1,NE,Regular,AA
654,10,54,15,8,186.786,1998,Cal State-Fullerton,Big West,4,1,W,Regular,AA
655,10,55,63,8,186.658,1998,Seattle Pacific,Ind.,8,2,W,Regular,AA
656,10,56,83,5,184.215,1998,Vermont,ECAC,5,1,NE,Regular,AA
657,10,57,61,8,184.311,1998,Sacramento State,Ind.,8,1,W,Regular,AA
658,10,58,54,5,185.236,1998,Pennsylvania,ECAC,5,1,NE,Regular,AA
659,10,59,72,8,184.697,1998,UC Santa Barbara,Big West,4,1,W,Regular,AA
660,10,60,88,7,184.65,1998,William & Mary,ECAC,5,1,SE,Regular,AA
661,10,61,1,2,184.913,1998,Air Force,Ind.,8,1,MW,Regular,AA
662,10,62,92,5,183.367,1998,Yale,ECAC,5,1,NE,Regular,AA
663,10,63,56,7,184.561,1998,Radford,Ind.,8,1,SE,Regular,AA
664,10,64,62,8,183.372,1998,San Jose State,Ind.,8,1,W,Regular,AA
665,10,65,32,7,183.689,1998,James Madison,ECAC,5,1,SE,Regular,AA
666,10,66,64,5,182.069,1998,Southern Conn.,ECAC,5,2,NE,Regular,AA
667,10,67,3,8,180.622,1998,Alaska,Ind.,8,2,W,Regular,AA
668,10,68,18,5,180.541,1998,Cornell,ECAC,5,1,NE,Regular,AA
669,10,69,11,5,177.213,1998,Bridgeport,ECAC,5,2,NE,Regular,AA
670,10,70,13,5,177.781,1998,Brown,ECAC,5,1,NE,Regular,AA
671,10,71,90,1,177.933,1998,Winona State,Ind.,8,2,C,Regular,AA
